PARTITION,NODELIST,CPUS,MEMORY,GRES,STATE,AVAIL_FEATURES
sched_system_all,node2420,32,257000,(null),idle,node2420,rocky8
sched_system_all,node2421,32,257000,(null),idle,node2421,rocky8
sched_system_all,node2422,32,257000,(null),idle,node2422,rocky8
sched_system_all,node2427,64,257000,(null),idle,node2427,rocky8
sched_system_all,node2428,64,257000,(null),idle,node2428,rocky8
sched_system_all,node2429,64,257000,(null),idle,node2429,centos7
sched_system_all,node2431,64,257000,(null),idle,node2431,centos7
sched_system_all,node2432,64,257000,(null),idle,node2432,centos7
sched_system_all,node2436,64,1031000,gpu:h100:4,idle,node2436,rocky8
sched_system_all,node2502,96,386000,(null),idle,node2502,rocky8
sched_system_all,node2504,96,386000,(null),idle,node2504,rocky8
sched_system_all,node2505,96,386000,(null),idle,node2505,rocky8
sched_system_all,node2506,96,386000,(null),idle,node2506,rocky8
sched_system_all,node2507,96,386000,(null),idle,node2507,rocky8
sched_system_all,node2508,96,386000,(null),idle,node2508,rocky8
sched_system_all,node2509,96,386000,(null),idle,node2509,rocky8
sched_system_all,node2510,96,386000,(null),idle,node2510,rocky8
sched_system_all,node2511,96,386000,(null),idle,node2511,rocky8
sched_system_all,node2512,96,386000,(null),idle,node2512,rocky8
sched_system_all,node2513,96,386000,(null),idle,node2513,rocky8
sched_system_all,node2515,64,515000,(null),idle,node2515,centos7
sched_system_all,node2516,64,515000,(null),idle,node2516,centos7
sched_system_all,node2517,64,515000,(null),idle,node2517,centos7
sched_system_all,node2518,64,515000,(null),idle,node2518,rocky8
sched_system_all,node2519,64,257000,(null),idle,node2519,rocky8
sched_system_all,node2520,64,257000,(null),idle,node2520,rocky8
sched_system_all,node2521,64,257000,(null),idle,node2521,rocky8
sched_system_all,node2522,64,257000,(null),idle,node2522,rocky8
sched_system_all,node2604,64,515000,(null),idle,node2604,rocky8
sched_system_all,node2605,64,515000,(null),idle,node2605,rocky8
sched_system_all,node2606,64,515000,(null),idle,node2606,rocky8
sched_system_all,node2607,64,515000,(null),idle,node2607,rocky8
sched_system_all,node2608,64,515000,(null),idle,node2608,rocky8
sched_system_all,node2612,64,515000,(null),idle,node2612,rocky8
sched_system_all,node2613,64,515000,(null),idle,node2613,rocky8
sched_system_all,node2614,64,515000,(null),idle,node2614,rocky8
sched_system_all,node2615,64,515000,(null),idle,node2615,rocky8
sched_system_all,node2616,64,515000,(null),idle,node2616,rocky8
sched_system_all,node2617,64,515000,(null),idle,node2617,rocky8
sched_system_all,node2618,64,515000,(null),idle,node2618,rocky8
sched_system_all,node2619,64,515000,(null),idle,node2619,rocky8
sched_system_all,node2620,64,515000,(null),idle,node2620,rocky8
sched_system_all,node2621,64,515000,(null),idle,node2621,rocky8
sched_system_all,node2622,64,515000,(null),idle,node2622,rocky8
sched_system_all,node2623,64,515000,(null),idle,node2623,rocky8
sched_system_all,node2625,64,515000,(null),idle,node2625,rocky8
sched_system_all,node2626,64,515000,(null),idle,node2626,rocky8
sched_system_all,node2640,64,1031000,gpu:h100:4,idle,node2640,rocky8
sched_system_all,node2641,64,1031000,gpu:h100:4,idle,node2641,rocky8
sched_system_all,node2642,64,1031000,gpu:h100:4,idle,node2642,rocky8
sched_system_all,node2643,64,1031000,gpu:l40s:4,idle,node2643,rocky8
sched_system_all,node2644,64,1031000,gpu:l40s:4,idle,node2644,rocky8
sched_system_all,node2805,56,257000,(null),idle,node2805,rocky8
sched_system_all,node2806,56,257000,(null),idle,node2806,rocky8
sched_system_all,node2807,56,257000,(null),idle,node2807,rocky8
sched_system_all,node2808,56,257000,(null),idle,node2808,rocky8
sched_system_all,node2902,96,1031000,gpu:l40s:4,idle,node2902,rocky8
sched_system_all,node2903,64,1031000,gpu:l40s:4,idle,node2903,rocky8
sched_system_all,node2905,64,1031000,gpu:h100:4,idle,node2905,rocky8
sched_system_all,node9807,96,773000,(null),idle,node9807,rocky8
sched_system_all,node9808,96,386000,(null),idle,node9808,rocky8
sched_system_all,node9809,96,386000,(null),idle,node9809,rocky8
sched_system_all,node9810,96,1547000,(null),idle,node9810,rocky8
sched_system_all,node9811,96,1547000,(null),idle,node9811,rocky8
sched_opportunist,node391,20,63000,(null),down*,node391,centos7
sched_opportunist,node124,16,64000,(null),drained,node124,centos7
sched_opportunist,node213,16,64000,(null),drained,node213,centos7
sched_opportunist,node049,16,64000,(null),mixed,node049,centos7
sched_opportunist,node050,16,64000,(null),mixed,node050,centos7
sched_opportunist,node073,16,64000,gpu:1,mixed,node073,centos7
sched_opportunist,node085,16,64000,gpu:1,mixed,node085,centos7
sched_opportunist,node086,16,64000,gpu:1,mixed,node086,centos7
sched_opportunist,node087,16,64000,gpu:1,mixed,node087,centos7
sched_opportunist,node113,16,64000,(null),mixed,node113,centos7
sched_opportunist,node114,16,64000,(null),mixed,node114,centos7
sched_opportunist,node116,16,64000,(null),mixed,node116,centos7
sched_opportunist,node117,16,64000,(null),mixed,node117,centos7
sched_opportunist,node122,16,64000,(null),mixed,node122,centos7
sched_opportunist,node125,16,64000,(null),mixed,node125,centos7
sched_opportunist,node126,16,64000,(null),mixed,node126,centos7
sched_opportunist,node129,16,64000,(null),mixed,node129,centos7
sched_opportunist,node131,16,64000,(null),mixed,node131,centos7
sched_opportunist,node133,16,64000,(null),mixed,node133,centos7
sched_opportunist,node135,16,64000,(null),mixed,node135,centos7
sched_opportunist,node136,16,64000,(null),mixed,node136,centos7
sched_opportunist,node137,16,64000,(null),mixed,node137,centos7
sched_opportunist,node139,16,64000,(null),mixed,node139,centos7
sched_opportunist,node143,16,64000,(null),mixed,node143,centos7
sched_opportunist,node144,16,64000,(null),mixed,node144,centos7
sched_opportunist,node146,16,64000,gpu:1,mixed,node146,centos7
sched_opportunist,node149,16,64000,gpu:1,mixed,node149,centos7
sched_opportunist,node152,16,64000,gpu:1,mixed,node152,centos7
sched_opportunist,node154,16,64000,gpu:1,mixed,node154,centos7
sched_opportunist,node156,16,64000,gpu:1,mixed,node156,centos7
sched_opportunist,node158,16,64000,gpu:1,mixed,node158,centos7
sched_opportunist,node159,16,64000,gpu:1,mixed,node159,centos7
sched_opportunist,node160,16,64000,gpu:1,mixed,node160,centos7
sched_opportunist,node161,16,64000,gpu:1,mixed,node161,centos7
sched_opportunist,node168,16,64000,gpu:1,mixed,node168,centos7
sched_opportunist,node169,16,64000,gpu:1,mixed,node169,centos7
sched_opportunist,node170,16,64000,gpu:1,mixed,node170,centos7
sched_opportunist,node172,16,64000,gpu:1,mixed,node172,centos7
sched_opportunist,node173,16,64000,gpu:1,mixed,node173,centos7
sched_opportunist,node177,16,64000,gpu:1,mixed,node177,centos7
sched_opportunist,node262,20,64000,(null),mixed,node262,centos7
sched_opportunist,node276,20,64000,(null),mixed,node276,centos7
sched_opportunist,node289,20,64000,(null),mixed,node289,centos7
sched_opportunist,node331,20,63000,(null),mixed,node331,centos7
sched_opportunist,node332,20,63000,(null),mixed,node332,centos7
sched_opportunist,node333,20,63000,(null),mixed,node333,centos7
sched_opportunist,node334,20,63000,(null),mixed,node334,centos7
sched_opportunist,node335,20,63000,(null),mixed,node335,centos7
sched_opportunist,node336,20,63000,(null),mixed,node336,centos7
sched_opportunist,node337,20,63000,(null),mixed,node337,centos7
sched_opportunist,node339,48,1031000,(null),mixed,node339,centos7
sched_opportunist,node360,20,63000,(null),mixed,node360,centos7
sched_opportunist,node361,20,63000,(null),mixed,node361,centos7
sched_opportunist,node363,20,63000,(null),mixed,node363,centos7
sched_opportunist,node364,20,63000,(null),mixed,node364,centos7
sched_opportunist,node365,20,63000,(null),mixed,node365,centos7
sched_opportunist,node366,20,63000,(null),mixed,node366,centos7
sched_opportunist,node367,20,63000,(null),mixed,node367,centos7
sched_opportunist,node368,20,63000,(null),mixed,node368,centos7
sched_opportunist,node369,20,63000,(null),mixed,node369,centos7
sched_opportunist,node370,20,63000,(null),mixed,node370,centos7
sched_opportunist,node371,20,63000,(null),mixed,node371,centos7
sched_opportunist,node372,20,63000,(null),mixed,node372,centos7
sched_opportunist,node373,20,63000,(null),mixed,node373,centos7
sched_opportunist,node374,20,63000,(null),mixed,node374,centos7
sched_opportunist,node375,20,63000,(null),mixed,node375,centos7
sched_opportunist,node376,20,63000,(null),mixed,node376,centos7
sched_opportunist,node379,20,63000,(null),mixed,node379,centos7
sched_opportunist,node380,20,63000,(null),mixed,node380,centos7
sched_opportunist,node381,20,63000,(null),mixed,node381,centos7
sched_opportunist,node383,20,63000,(null),mixed,node383,centos7
sched_opportunist,node384,20,63000,(null),mixed,node384,centos7
sched_opportunist,node385,20,63000,(null),mixed,node385,centos7
sched_opportunist,node386,20,63000,(null),mixed,node386,centos7
sched_opportunist,node387,20,63000,(null),mixed,node387,centos7
sched_opportunist,node388,20,63000,(null),mixed,node388,centos7
sched_opportunist,node389,20,63000,(null),mixed,node389,centos7
sched_opportunist,node390,20,63000,(null),mixed,node390,centos7
sched_opportunist,node395,20,63000,(null),mixed,node395,centos7
sched_opportunist,node416,24,128000,(null),mixed,node416,centos7
sched_opportunist,node418,24,128000,(null),mixed,node418,centos7
sched_opportunist,node119,16,64000,(null),allocated,node119,centos7
sched_opportunist,node205,16,64000,(null),allocated,node205,centos7
sched_opportunist,node206,16,64000,(null),allocated,node206,centos7
sched_opportunist,node209,16,64000,(null),allocated,node209,centos7
sched_opportunist,node212,16,64000,(null),allocated,node212,centos7
sched_opportunist,node199,16,64000,(null),idle,node199,centos7
sched_opportunist,node200,16,64000,(null),idle,node200,centos7
sched_opportunist,node201,16,64000,(null),idle,node201,centos7
sched_opportunist,node202,16,64000,(null),idle,node202,centos7
sched_opportunist,node203,16,64000,(null),idle,node203,centos7
sched_opportunist,node207,16,64000,(null),idle,node207,centos7
sched_opportunist,node210,16,64000,(null),idle,node210,centos7
sched_opportunist,node211,16,64000,(null),idle,node211,centos7
sched_opportunist,node215,16,64000,(null),idle,node215,centos7
sched_opportunist,node254,20,64000,(null),idle,node254,centos7
sched_opportunist,node255,20,64000,(null),idle,node255,centos7
sched_opportunist,node256,20,64000,(null),idle,node256,centos7
sched_opportunist,node257,20,64000,(null),idle,node257,centos7
sched_opportunist,node265,20,64000,(null),idle,node265,centos7
sched_opportunist,node266,20,64000,(null),idle,node266,centos7
sched_opportunist,node271,20,64000,(null),idle,node271,centos7
sched_opportunist,node272,20,64000,(null),idle,node272,centos7
sched_opportunist,node273,20,64000,(null),idle,node273,centos7
sched_opportunist,node318,20,64000,(null),idle,node318,centos7
sched_opportunist,node319,20,64000,(null),idle,node319,centos7
sched_opportunist,node320,20,64000,(null),idle,node320,centos7
sched_opportunist,node342,48,1031000,(null),idle,node342,centos7
sched_opportunist,node392,20,63000,(null),idle,node392,centos7
sched_opportunist,node414,24,128000,(null),idle,node414,centos7
sched_opportunist,node415,24,128000,(null),idle,node415,centos7
sched_opportunist,node417,24,128000,(null),idle,node417,centos7
sched_opportunist,node419,24,128000,(null),idle,node419,centos7
sched_opportunist,node424,24,515000,(null),idle,node424,centos7
sched_opportunist,node425,24,515000,(null),idle,node425,centos7
sched_mit_twcronin,node472,24,64000,(null),idle,node472,centos7
sched_mit_twcronin,node473,24,64000,(null),idle,node473,centos7
sched_mit_twcronin,node474,24,64000,(null),idle,node474,centos7
sched_mit_twcronin,node475,24,64000,(null),idle,node475,centos7
sched_mit_twcronin,node476,24,64000,(null),idle,node476,centos7
sched_mit_twcronin,node477,24,64000,(null),idle,node477,centos7
sched_mit_twcronin,node478,24,64000,(null),idle,node478,centos7
sched_mit_twcronin,node479,24,64000,(null),idle,node479,centos7
sched_mit_twcronin,node480,24,64000,(null),idle,node480,centos7
sched_mit_twcronin,node481,24,64000,(null),idle,node481,centos7
sched_mit_twcronin,node482,24,64000,(null),idle,node482,centos7
sched_mit_twcronin,node483,24,64000,(null),idle,node483,centos7
sched_mit_twcronin,node1036,24,63000,(null),idle,node1036,centos7
sched_mit_twcronin,node1037,24,63000,(null),idle,node1037,centos7
sched_mit_psfc,node484,32,128000,(null),reserved,node484,centos8
sched_mit_psfc,node485,32,128000,(null),reserved,node485,centos8
sched_mit_psfc,node486,32,128000,(null),reserved,node486,centos8
sched_mit_psfc,node487,32,128000,(null),reserved,node487,centos8
sched_mit_psfc,node488,32,128000,(null),reserved,node488,centos8
sched_mit_psfc,node489,32,128000,(null),reserved,node489,centos8
sched_mit_psfc,node490,32,128000,(null),reserved,node490,centos8
sched_mit_psfc,node491,32,128000,(null),reserved,node491,centos8
sched_mit_psfc,node492,32,128000,(null),reserved,node492,centos8
sched_mit_psfc,node493,32,128000,(null),reserved,node493,centos8
sched_mit_psfc,node589,32,128000,(null),mixed,node589,centos7
sched_mit_psfc,node571,32,128000,(null),allocated,node571,centos7
sched_mit_psfc,node572,32,128000,(null),allocated,node572,centos7
sched_mit_psfc,node573,32,128000,(null),allocated,node573,centos7
sched_mit_psfc,node574,32,128000,(null),allocated,node574,centos7
sched_mit_psfc,node580,32,128000,(null),allocated,node580,centos7
sched_mit_psfc,node581,32,128000,(null),allocated,node581,centos7
sched_mit_psfc,node583,32,128000,(null),allocated,node583,centos7
sched_mit_psfc,node584,32,128000,(null),allocated,node584,centos7
sched_mit_psfc,node585,32,128000,(null),allocated,node585,centos7
sched_mit_psfc,node586,32,128000,(null),allocated,node586,centos7
sched_mit_psfc,node587,32,128000,(null),allocated,node587,centos7
sched_mit_psfc,node588,32,128000,(null),allocated,node588,centos7
sched_mit_psfc,node590,32,128000,(null),allocated,node590,centos7
sched_mit_psfc,node591,32,128000,(null),allocated,node591,centos7
sched_mit_psfc,node592,32,128000,(null),allocated,node592,centos7
sched_mit_psfc,node593,32,128000,(null),allocated,node593,centos7
sched_mit_psfc,node594,32,128000,(null),allocated,node594,centos7
sched_mit_psfc,node494,32,128000,(null),idle,node494,centos7
sched_mit_psfc,node495,32,128000,(null),idle,node495,centos7
sched_mit_psfc,node496,32,128000,(null),idle,node496,centos7
sched_mit_psfc,node497,32,128000,(null),idle,node497,centos7
sched_mit_psfc,node498,32,128000,(null),idle,node498,centos7
sched_mit_psfc,node499,32,128000,(null),idle,node499,centos7
sched_mit_psfc,node500,32,128000,(null),idle,node500,centos7
sched_mit_psfc,node501,32,128000,(null),idle,node501,centos7
sched_mit_psfc,node502,32,128000,(null),idle,node502,centos7
sched_mit_psfc,node503,32,128000,(null),idle,node503,centos7
sched_mit_psfc,node504,32,128000,(null),idle,node504,centos7
sched_mit_psfc,node505,32,128000,(null),idle,node505,centos7
sched_mit_psfc,node506,32,128000,(null),idle,node506,centos7
sched_mit_psfc,node507,32,128000,(null),idle,node507,centos7
sched_mit_psfc,node508,32,128000,(null),idle,node508,centos7
sched_mit_psfc,node509,32,128000,(null),idle,node509,centos7
